,Active,Active_scale,Confirmed,Country_Region,Date,Deaths,FIPS,Hospitalization_Rate,ISO3,Incident_Rate,Last_Update,Lat,Long_,Mortality_Rate,People_Hospitalized,People_Tested,Province_State,Recovered,Testing_Rate,UID,Active_per1000
34,74627.0,74.627,78467,US,2020-04-17,3840,34.0,10.20938738578001,USA,883.4195170335244,2020-04-17 23:30:52,40.2989,-74.521,4.893777001796933,8011.0,157449.0,NJ,,1772.6371536749384,84000034.0,74.627
35,1553.0,1.553,1597,US,2020-04-17,44,35.0,14.402003757044456,USA,95.77021864035076,2020-04-17 23:30:52,34.8405,-106.2485,2.7551659361302443,230.0,34488.0,NM,353.0,2068.2049470685142,84000035.0,1.553
36,213466.0,213.466,230597,US,2020-04-17,17131,36.0,22.73403383391805,USA,1367.6333437617227,2020-04-17 23:30:52,42.1657,-74.9481,7.428977827118306,52424.0,550579.0,NY,23887.0,3265.394600862048,84000036.0,213.466
37,5868.0,5.868,6045,US,2020-04-17,177,37.0,7.096774193548387,USA,60.950556444802935,2020-04-17 23:30:52,35.6301,-79.8064,2.9280397022332507,429.0,72981.0,NC,,735.8531943586706,84000037.0,5.868
38,384.0,0.384,393,US,2020-04-17,9,38.0,11.959287531806615,USA,64.80678343980554,2020-04-17 23:30:52,47.5289,-99.784,2.2900763358778624,47.0,12342.0,ND,172.0,2035.2298249722141,84000038.0,0.384
40,8689.0,8.689,9107,US,2020-04-17,418,39.0,26.616888108048755,USA,81.50272153042906,2020-04-17 23:30:52,40.3888,-82.7649,4.589875919622268,2424.0,77677.0,OH,,695.1671132446621,84000039.0,8.689
41,2329.0,2.329,2465,US,2020-04-17,136,40.0,21.41987829614605,USA,67.39329304134858,2020-04-17 23:30:52,35.5653,-96.9289,5.517241379310344,528.0,33620.0,OK,1331.0,919.1734328803814,84000040.0,2.329
42,1715.0,1.715,1785,US,2020-04-17,70,41.0,23.92156862745098,USA,44.546220009912474,2020-04-17 23:30:52,44.572,-122.0709,3.92156862745098,427.0,36321.0,OR,,906.4219927058997,84000041.0,1.715
43,28967.0,28.967,29888,US,2020-04-17,921,42.0,8.709180942184155,USA,237.44196324336758,2020-04-17 23:30:52,40.5908,-77.2098,3.081504282655246,2603.0,147373.0,PA,,1170.7887596716012,84000042.0,28.967
45,4059.0,4.059,4177,US,2020-04-17,118,44.0,7.924347617907588,USA,394.29429627860566,2020-04-17 23:30:52,41.6809,-71.5118,2.8249940148431887,331.0,30761.0,RI,196.0,2903.7315891372245,84000044.0,4.059
46,3983.0,3.983,4099,US,2020-04-17,116,45.0,16.467431080751403,USA,81.32976850083581,2020-04-17 23:30:52,33.8569,-80.945,2.829958526469871,675.0,36284.0,SC,,719.9242059732438,84000045.0,3.983
47,1404.0,1.404,1411,US,2020-04-17,7,46.0,4.4649184975194895,USA,191.7400922961521,2020-04-17 23:30:52,44.2998,-99.4388,0.4961020552799433,63.0,11062.0,SD,457.0,1503.209710120507,84000046.0,1.404
48,6122.0,6.122,6263,US,2020-04-17,141,47.0,11.352387034967267,USA,95.40087943068389,2020-04-17 23:30:52,35.7478,-86.6923,2.251317260098994,711.0,87273.0,TN,3017.0,1329.3822370356174,84000047.0,6.122
49,17398.0,17.398,17849,US,2020-04-17,451,48.0,8.527088352288644,USA,77.65647557941176,2020-04-17 23:30:52,31.0545,-97.5635,2.526752199002745,1522.0,169536.0,TX,4190.0,737.6081709805118,84000048.0,17.398
50,2770.0,2.77,2793,US,2020-04-17,23,49.0,8.736126029359111,USA,97.45690855380647,2020-04-17 23:30:52,40.15,-111.8624,0.8234872896527032,244.0,55771.0,UT,443.0,1946.0326698726608,84000049.0,2.77
51,744.0,0.744,779,US,2020-04-17,35,50.0,4.10783055198973,USA,127.58131056632016,2020-04-17 23:30:52,44.0459,-72.7107,4.492939666238769,32.0,12116.0,VT,15.0,1984.307007473088,84000050.0,0.744
53,7260.0,7.26,7491,US,2020-04-17,231,51.0,17.460953143772528,USA,94.73608330603764,2020-04-17 23:30:52,37.7693,-78.17,3.0837004405286343,1308.0,48997.0,VA,1110.0,619.6480942125119,84000051.0,7.26
54,10914.0,10.914,11517,US,2020-04-17,603,53.0,5.400711990969871,USA,152.55510932453862,2020-04-17 23:30:52,47.4009,-121.4905,5.235738473560823,622.0,128900.0,WA,,1707.4197787560156,84000053.0,10.914
55,759.0,0.759,775,US,2020-04-17,16,54.0,10.967741935483868,USA,58.579075705329856,2020-04-17 23:30:52,38.4912,-80.9545,2.064516129032258,85.0,18681.0,WV,223.0,1412.0202751629254,84000054.0,0.759
56,3847.0,3.847,4053,US,2020-04-17,206,55.0,28.44806316308907,USA,78.32533363635362,2020-04-17 23:30:52,44.2685,-89.6165,5.0826548235874665,1153.0,46410.0,WI,,896.8859447478833,84000055.0,3.847
57,303.0,0.303,305,US,2020-04-17,2,56.0,14.098360655737705,USA,61.33858901134261,2020-04-17 23:30:52,42.756,-107.3025,0.6557377049180327,43.0,6427.0,WY,148.0,1292.5347920521276,84000056.0,0.303
0,4559.0,4.559,4712,US,2020-04-18,153,1.0,13.157894736842106,USA,100.49271715714805,2020-04-18 22:32:47,32.3182,-86.9023,3.247028862478777,620.0,42538.0,AL,,907.2069614666307,84000001.0,4.559
1,305.0,0.305,314,US,2020-04-18,9,2.0,12.420382165605098,USA,52.530409921221114,2020-04-18 22:32:47,61.3707,-152.4044,2.8662420382165603,39.0,9655.0,AK,147.0,1615.2264579279931,84000002.0,0.305
3,4544.0,4.544,4724,US,2020-04-18,180,4.0,11.981371718882304,USA,64.90154789642186,2020-04-18 22:32:47,33.7298,-111.4312,3.8103302286198137,566.0,51045.0,AZ,539.0,701.2911753541182,84000004.0,4.544
4,1706.0,1.706,1744,US,2020-04-18,38,5.0,16.68577981651376,USA,67.36121330523011,2020-04-18 22:32:47,34.9697,-92.3731,2.1788990825688077,291.0,24141.0,AR,703.0,932.4352353219957,84000005.0,1.706
5,29351.0,29.351,30491,US,2020-04-18,1140,6.0,16.044078580564758,USA,77.76606266683194,2020-04-18 22:32:47,36.1162,-119.6816,3.73880817290348,4892.0,251614.0,CA,,641.7313335689958,84000006.0,29.351
6,8658.0,8.658,9047,US,2020-04-18,389,8.0,19.39869570023212,USA,159.648818480511,2020-04-18 22:32:47,39.0598,-105.3111,4.299767878854868,1755.0,43307.0,CO,,764.2214415757146,84000008.0,8.658
7,16464.0,16.464,17550,US,2020-04-18,1086,9.0,11.08831908831909,USA,492.2464867484722,2020-04-18 22:32:47,41.5978,-72.7554,6.188034188034187,1946.0,55462.0,CT,,1555.6110910566247,84000009.0,16.464
8,2471.0,2.471,2538,US,2020-04-18,67,10.0,8.825847123719463,USA,260.6381012237051,2020-04-18 22:32:47,39.3185,-75.5071,2.639873916469661,224.0,14017.0,DE,423.0,1439.465825395065,84000010.0,2.471
10,2575.0,2.575,2666,US,2020-04-18,91,11.0,11.740435108777197,USA,377.7546974916011,2020-04-18 22:32:47,38.8974,-77.0268,3.413353338334584,313.0,13268.0,District of Columbia,608.0,1879.9884944930843,84000011.0,2.575
11,24744.0,24.744,25492,US,2020-04-18,748,12.0,15.07139494743449,USA,120.06062750846505,2020-04-18 22:32:47,27.7663,-81.6868,2.934253883571317,3842.0,246527.0,FL,,1161.077448524218,84000012.0,24.744
12,16996.0,16.996,17669,US,2020-04-18,673,13.0,19.355934121908426,USA,174.26092469243477,2020-04-18 22:32:47,33.0406,-83.6431,3.808930895919407,3420.0,74208.0,GA,,731.8781311662344,84000013.0,16.996
15,565.0,0.565,574,US,2020-04-18,9,15.0,8.362369337979095,USA,40.542850402532586,2020-04-18 22:32:47,21.0943,-157.4983,1.56794425087108,48.0,22343.0,HI,390.0,1578.1339835257586,84000015.0,0.565
16,1612.0,1.612,1655,US,2020-04-18,43,16.0,9.123867069486405,USA,102.76330846937313,2020-04-18 22:32:47,44.2405,-114.4788,2.598187311178248,151.0,16609.0,ID,453.0,1031.2965500711894,84000016.0,1.612
17,27901.0,27.901,29160,US,2020-04-18,1259,17.0,14.883401920438958,USA,248.47360432350888,2020-04-18 22:32:47,40.3495,-88.9861,4.3175582990397805,4340.0,137404.0,IL,,1170.825347341132,84000017.0,27.901
18,10096.0,10.096,10641,US,2020-04-18,545,18.0,,USA,162.60711730481415,2020-04-18 22:32:47,39.8494,-86.2583,5.121699088431538,,56873.0,IN,,869.0869826592141,84000018.0,10.096
19,2439.0,2.439,2513,US,2020-04-18,74,19.0,7.680063668921607,USA,95.88993529623428,2020-04-18 22:32:47,42.0115,-93.2105,2.9446876243533624,193.0,22947.0,IA,1095.0,875.6014107611172,84000019.0,2.439
20,1736.0,1.736,1821,US,2020-04-18,85,20.0,21.032399780340477,USA,74.67742305887911,2020-04-18 22:32:47,38.5266,-96.7265,4.667764964305327,383.0,17676.0,KS,,724.875414601179,84000020.0,1.736
21,2563.0,2.563,2707,US,2020-04-18,144,21.0,37.23679349833764,USA,79.07567632780388,2020-04-18 22:32:47,37.6681,-84.6701,5.319541928333949,1008.0,30596.0,KY,979.0,893.7567022258912,84000021.0,2.563
22,22313.0,22.313,23580,US,2020-04-18,1267,22.0,7.468193384223919,USA,512.9135447024382,2020-04-18 22:32:47,31.1695,-91.8678,5.373197625106021,1761.0,137999.0,LA,,3001.7623517977863,84000022.0,22.313
23,815.0,0.815,847,US,2020-04-18,32,23.0,16.056670602125152,USA,72.14613894647898,2020-04-18 22:32:47,44.6939,-69.3819,3.7780401416765055,136.0,14923.0,ME,382.0,1271.117864815001,84000023.0,0.815
24,11905.0,11.905,12326,US,2020-04-18,421,24.0,22.367353561577158,USA,207.3919777364056,2020-04-18 22:32:47,39.0639,-76.8021,3.4155443777381147,2757.0,65370.0,MD,771.0,1099.8875210635106,84000024.0,11.905
25,34968.0,34.968,36372,US,2020-04-18,1404,25.0,10.252391949851534,USA,529.9127068906134,2020-04-18 22:32:47,42.2302,-71.5301,3.8601121741999336,3729.0,156806.0,MA,,2284.5455822250506,84000025.0,34.968
26,28483.0,28.483,30791,US,2020-04-18,2308,26.0,11.802149978889934,USA,386.46917340078943,2020-04-18 22:32:47,43.3266,-84.5361,7.49569679451788,3634.0,99727.0,MI,3237.0,1251.7102807879096,84000026.0,28.483
27,2088.0,2.088,2209,US,2020-04-18,121,27.0,25.39610683567225,USA,44.65832640243116,2020-04-18 22:32:47,45.6945,-93.9002,5.4775916704391125,561.0,44268.0,MN,1118.0,894.9455831520247,84000027.0,2.088
28,3822.0,3.822,3974,US,2020-04-18,152,28.0,19.677906391545047,USA,137.26139003580406,2020-04-18 22:32:47,32.7416,-89.6787,3.824861600402617,782.0,38765.0,MS,,1338.9375401957582,84000028.0,3.822
29,5382.0,5.382,5579,US,2020-04-18,197,29.0,15.683814303638645,USA,95.2136171002905,2020-04-18 22:32:47,38.4561,-92.2884,3.5310987632192146,875.0,53759.0,MO,,917.474250169299,84000029.0,5.382
30,416.0,0.416,426,US,2020-04-18,10,30.0,12.910798122065728,USA,49.192424366647536,2020-04-18 22:32:47,46.9219,-110.4544,2.347417840375587,55.0,10569.0,MT,234.0,1220.4571200260511,84000030.0,0.416
31,1225.0,1.225,1249,US,2020-04-18,24,31.0,,USA,81.88703391919606,2020-04-18 22:32:47,41.1254,-98.2681,1.9215372297838271,,13677.0,NE,,896.6925243497552,84000031.0,1.225
32,3475.0,3.475,3626,US,2020-04-18,151,32.0,,USA,120.19768641000404,2020-04-18 22:32:47,38.3135,-117.0554,4.164368450082737,,30751.0,NV,,1019.3599158284708,84000032.0,3.475
33,1304.0,1.304,1342,US,2020-04-18,38,33.0,14.157973174366616,USA,101.04295605610218,2020-04-18 22:32:47,43.4525,-71.5639,2.8315946348733236,190.0,12852.0,NH,468.0,967.6632423494972,84000033.0,1.304
34,77350.0,77.35,81420,US,2020-04-18,4070,34.0,9.479243429132893,USA,916.665822280316,2020-04-18 22:32:47,40.2989,-74.521,4.998771800540409,7718.0,162536.0,NJ,,1829.909065219276,84000034.0,77.35
35,1745.0,1.745,1798,US,2020-04-18,53,35.0,13.459399332591767,USA,107.82395310917386,2020-04-18 22:32:47,34.8405,-106.2485,2.947719688542825,242.0,35613.0,NM,382.0,2135.6698787970013,84000035.0,1.745
36,224041.0,224.041,241712,US,2020-04-18,17671,36.0,22.480886344078908,USA,1433.5546029971488,2020-04-18 22:32:47,42.1657,-74.9481,7.3107665320712245,54339.0,596532.0,NY,23887.0,3537.9343782480605,84000036.0,224.041
37,6141.0,6.141,6328,US,2020-04-18,187,37.0,6.131479140328697,USA,63.803990270093145,2020-04-18 22:32:47,35.6301,-79.8064,2.9551201011378003,388.0,76211.0,NC,,768.420654626117,84000037.0,6.141
38,519.0,0.519,528,US,2020-04-18,9,38.0,8.901515151515152,USA,87.06865561378456,2020-04-18 22:32:47,47.5289,-99.784,1.7045454545454546,47.0,12963.0,ND,183.0,2137.6344369725175,84000038.0,0.519
40,9771.0,9.771,10222,US,2020-04-18,451,39.0,24.642927020152612,USA,91.48136812166969,2020-04-18 22:32:47,40.3888,-82.7649,4.4120524359225195,2519.0,78758.0,OH,,704.8414782358111,84000039.0,9.771
41,2329.0,2.329,2465,US,2020-04-18,136,40.0,21.947261663286003,USA,67.39329304134858,2020-04-18 22:32:47,35.5653,-96.9289,5.517241379310344,541.0,35536.0,OK,1515.0,971.5570229279364,84000040.0,2.329
42,1772.0,1.772,1844,US,2020-04-18,72,41.0,24.349240780911064,USA,46.018616077467,2020-04-18 22:32:47,44.572,-122.0709,3.9045553145336234,449.0,37583.0,OR,,937.9162950322354,84000041.0,1.772
43,30610.0,30.61,31652,US,2020-04-18,1042,42.0,8.255402502211549,USA,251.45586926455672,2020-04-18 22:32:47,40.5908,-77.2098,3.292051055225578,2613.0,153965.0,PA,,1223.1581862541855,84000042.0,30.61
45,4354.0,4.354,4491,US,2020-04-18,137,44.0,7.370296147851257,USA,423.9348059820968,2020-04-18 22:32:47,41.6809,-71.5118,3.050545535515476,331.0,32826.0,RI,217.0,3098.660418875152,84000044.0,4.354
46,4129.0,4.129,4248,US,2020-04-18,119,45.0,18.267419962335214,USA,84.28613237168835,2020-04-18 22:32:47,33.8569,-80.945,2.8013182674199624,776.0,38833.0,SC,2633.0,770.499853669909,84000045.0,4.129
47,1535.0,1.535,1542,US,2020-04-18,7,46.0,4.409857328145267,USA,209.54161751996216,2020-04-18 22:32:47,44.2998,-99.4388,0.4539559014267186,68.0,11660.0,SD,552.0,1584.4716344246167,84000046.0,1.535
48,6447.0,6.447,6589,US,2020-04-18,142,47.0,10.912126271057826,USA,100.36666047721157,2020-04-18 22:32:47,35.7478,-86.6923,2.1551069965093337,719.0,90586.0,TN,3234.0,1379.8473677323852,84000047.0,6.447
49,18228.0,18.228,18704,US,2020-04-18,476,48.0,7.062660393498716,USA,81.37636389922785,2020-04-18 22:32:47,31.0545,-97.5635,2.5449101796407185,1321.0,176239.0,TX,4806.0,766.7712252585551,84000048.0,18.228
50,2892.0,2.892,2917,US,2020-04-18,25,49.0,8.604730887898526,USA,101.78367427549357,2020-04-18 22:32:47,40.15,-111.8624,0.8570449091532396,251.0,59944.0,UT,565.0,2091.64229371621,84000049.0,2.892
51,765.0,0.765,803,US,2020-04-18,38,50.0,6.973848069738481,USA,131.5119286068743,2020-04-18 22:32:47,44.0459,-72.7107,4.732254047322541,56.0,12566.0,VT,15.0,2058.006095733478,84000050.0,0.765
53,7795.0,7.795,8053,US,2020-04-18,258,51.0,16.229976406308207,USA,101.84350271839823,2020-04-18 22:32:47,37.7693,-78.17,3.203774990686701,1307.0,51931.0,VA,1228.0,656.7533763403873,84000051.0,7.795
54,11163.0,11.163,11776,US,2020-04-18,613,53.0,4.398777173913044,USA,155.98584417867215,2020-04-18 22:32:47,47.4009,-121.4905,5.205502717391305,518.0,131627.0,WA,,1743.5418403283013,84000053.0,11.163
55,769.0,0.769,785,US,2020-04-18,16,54.0,10.573248407643312,USA,59.33493474668896,2020-04-18 22:32:47,38.4912,-80.9545,2.0382165605095537,83.0,19440.0,WV,255.0,1469.3899764020807,84000054.0,0.769
56,3987.0,3.987,4199,US,2020-04-18,212,55.0,28.006668254346277,USA,81.14682357242755,2020-04-18 22:32:47,44.2685,-89.6165,5.048821147892356,1176.0,48161.0,WI,,930.724498707236,84000055.0,3.987
57,307.0,0.307,309,US,2020-04-18,2,56.0,16.181229773462785,USA,62.143029522966785,2020-04-18 22:32:47,42.756,-107.3025,0.6472491909385113,50.0,6522.0,WY,206.0,1311.6402542032015,84000056.0,0.307
0,4731.0,4.731,4888,US,2020-04-19,157,1.0,13.113747954173489,USA,104.24626516641335,2020-04-19 23:41:01,32.3182,-86.9023,3.211947626841244,641.0,45712.0,AL,,974.8987874973583,84000001.0,4.731
1,310.0,0.31,319,US,2020-04-19,9,2.0,11.598746081504702,USA,53.36688141678196,2020-04-19 23:41:01,61.3707,-152.4044,2.8213166144200628,37.0,9895.0,AK,153.0,1655.3770897149136,84000002.0,0.31
3,4749.0,4.749,4933,US,2020-04-19,184,4.0,12.791404824650314,USA,67.77293305949387,2020-04-19 23:41:01,33.7298,-111.4312,3.729981755524022,631.0,52990.0,AZ,994.0,728.0129176611757,84000004.0,4.749
4,1742.0,1.742,1781,US,2020-04-19,39,5.0,16.339135317237506,USA,68.79032161503143,2020-04-19 23:41:01,34.9697,-92.3731,2.18978102189781,291.0,24209.0,AR,721.0,935.0617046481168,84000005.0,1.742
5,30254.0,30.254,31431,US,2020-04-19,1177,6.0,15.05201870764532,USA,80.1634946601028,2020-04-19 23:41:01,36.1162,-119.6816,3.744710635996309,4731.0,280900.0,CA,,716.4240924572199,84000006.0,30.254
6,9310.0,9.31,9730,US,2020-04-19,420,8.0,18.468653648509765,USA,171.70144841553798,2020-04-19 23:41:01,39.0598,-105.3111,4.316546762589929,1797.0,44606.0,CO,,787.1443790363296,84000008.0,9.31
7,16835.0,16.835,17962,US,2020-04-19,1127,9.0,10.789444382585456,USA,503.8023586880944,2020-04-19 23:41:01,41.5978,-72.7554,6.274356975837881,1938.0,58213.0,CT,,1632.77177966318,84000009.0,16.835
8,2471.0,2.471,2538,US,2020-04-19,67,10.0,9.810874704491725,USA,260.6381012237051,2020-04-19 23:41:01,39.3185,-75.5071,2.639873916469661,249.0,14794.0,DE,466.0,1519.2592866444024,84000010.0,2.471
10,2697.0,2.697,2793,US,2020-04-19,96,11.0,11.206587898317222,USA,395.7497637261973,2020-04-19 23:41:01,38.8974,-77.0268,3.4371643394199785,313.0,13699.0,District of Columbia,622.0,1941.0583649427767,84000011.0,2.697
11,25540.0,25.54,26314,US,2020-04-19,774,12.0,14.935015581059512,USA,123.9320317063294,2020-04-19 23:41:01,27.7663,-81.6868,2.9414000152010336,3930.0,256079.0,FL,,1206.0648608088898,84000012.0,25.54
12,17614.0,17.614,18301,US,2020-04-19,687,13.0,18.927927435659253,USA,180.4940394360885,2020-04-19 23:41:01,33.0406,-83.6431,3.7538932298781487,3464.0,79933.0,GA,,788.3410772222755,84000013.0,17.614
15,570.0,0.57,580,US,2020-04-19,10,15.0,8.793103448275861,USA,40.9666432638831,2020-04-19 23:41:01,21.0943,-157.4983,1.7241379310344829,51.0,23470.0,HI,410.0,1657.736409316097,84000015.0,0.57
16,1624.0,1.624,1668,US,2020-04-19,44,16.0,9.052757793764988,USA,103.57051270508421,2020-04-19 23:41:01,44.2405,-114.4788,2.6378896882494005,151.0,16869.0,ID,520.0,1047.440634785411,84000016.0,1.624
17,29067.0,29.067,30357,US,2020-04-19,1290,17.0,14.210890404190135,USA,258.6732924022208,2020-04-19 23:41:01,40.3495,-88.9861,4.249431762031821,4314.0,143318.0,IL,,1221.2187937049605,84000017.0,29.067
18,10649.0,10.649,11211,US,2020-04-19,562,18.0,,USA,171.31739423966462,2020-04-19 23:41:01,39.8494,-86.2583,5.012933725805013,,61142.0,IN,,934.3223725449626,84000018.0,10.649
19,2827.0,2.827,2902,US,2020-04-19,75,19.0,6.8228807718814615,USA,110.7332241264114,2020-04-19 23:41:01,42.0115,-93.2105,2.584424534803584,198.0,24550.0,IA,1171.0,936.7679711589936,84000019.0,2.827
20,1812.0,1.812,1905,US,2020-04-19,93,20.0,20.47244094488189,USA,78.12218062996416,2020-04-19 23:41:01,38.5266,-96.7265,4.881889763779528,390.0,18130.0,KS,,743.4935090925197,84000020.0,1.812
21,2814.0,2.814,2960,US,2020-04-19,146,21.0,35.777027027027025,USA,86.46619945707405,2020-04-19 23:41:01,37.6681,-84.6701,4.9324324324324325,1059.0,32225.0,KY,1174.0,941.3423234811527,84000021.0,2.814
22,22632.0,22.632,23928,US,2020-04-19,1296,22.0,7.305249080575058,USA,520.4832611382503,2020-04-19 23:41:01,31.1695,-91.8678,5.4162487462387165,1748.0,141504.0,LA,,3078.003317623997,84000022.0,22.632
23,833.0,0.833,867,US,2020-04-19,34,23.0,15.68627450980392,USA,73.84970775277128,2020-04-19 23:41:01,44.6939,-69.3819,3.92156862745098,136.0,14943.0,ME,393.0,1272.8214336212932,84000023.0,0.833
24,12386.0,12.386,12847,US,2020-04-19,461,24.0,22.464388573207756,USA,216.1580997874089,2020-04-19 23:41:01,39.0639,-76.8021,3.5883863937105938,2886.0,67891.0,MD,914.0,1142.3047834254671,84000024.0,12.386
25,36371.0,36.371,38077,US,2020-04-19,1706,25.0,9.793313548861518,USA,554.753275604143,2020-04-19 23:41:01,42.2302,-71.5301,4.480394989101032,3729.0,162241.0,MA,,2363.729447889586,84000025.0,36.371
26,29033.0,29.033,31424,US,2020-04-19,2391,26.0,10.829302443991851,USA,394.41418937177775,2020-04-19 23:41:01,43.3266,-84.5361,7.608834012219959,3403.0,109661.0,MI,3237.0,1376.3955709234506,84000026.0,29.033
27,2222.0,2.222,2356,US,2020-04-19,134,27.0,24.363327674023772,USA,47.630157086522324,2020-04-19 23:41:01,45.6945,-93.9002,5.687606112054329,574.0,45716.0,MN,1160.0,924.219126217086,84000027.0,2.222
28,4115.0,4.115,4274,US,2020-04-19,159,28.0,18.905007019185774,USA,147.62334700881388,2020-04-19 23:41:01,32.7416,-89.6787,3.720168460458587,808.0,39065.0,MS,,1349.299497168768,84000028.0,4.115
29,5544.0,5.544,5743,US,2020-04-19,199,29.0,15.235939404492425,USA,98.01251174170434,2020-04-19 23:41:01,38.4561,-92.2884,3.465087933135992,875.0,53909.0,MO,,920.0342147803482,84000029.0,5.544
30,423.0,0.423,433,US,2020-04-19,10,30.0,12.702078521939955,USA,50.0007505886347,2020-04-19 23:41:01,46.9219,-110.4544,2.3094688221709005,55.0,10898.0,MT,243.0,1258.448452459448,84000030.0,0.423
31,1446.0,1.446,1474,US,2020-04-19,28,31.0,,USA,96.63850119847477,2020-04-19 23:41:01,41.1254,-98.2681,1.899592944369064,,14575.0,NE,,955.5672693132767,84000031.0,1.446
32,3570.0,3.57,3728,US,2020-04-19,158,32.0,,USA,123.57886788099701,2020-04-19 23:41:01,38.3135,-117.0554,4.238197424892704,,31598.0,NV,,1047.4369815728924,84000032.0,3.57
33,1352.0,1.352,1390,US,2020-04-19,38,33.0,13.81294964028777,USA,104.65701111623102,2020-04-19 23:41:01,43.4525,-71.5639,2.733812949640288,192.0,13424.0,NH,513.0,1010.7307318160324,84000033.0,1.352
34,80939.0,80.939,85301,US,2020-04-19,4362,34.0,8.785360077841995,USA,960.3600013059844,2020-04-19 23:41:01,40.2989,-74.521,5.113656346349983,7494.0,170688.0,NJ,,1921.6882322940626,84000034.0,80.939
35,1790.0,1.79,1845,US,2020-04-19,55,35.0,13.983739837398375,USA,110.64248803471956,2020-04-19 23:41:01,34.8405,-106.2485,2.9810298102981028,258.0,36632.0,NM,465.0,2196.77811473596,84000035.0,1.79
36,229517.0,229.517,247815,US,2020-04-19,18298,36.0,22.48572523858524,USA,1469.750504491868,2020-04-19 23:41:01,42.1657,-74.9481,7.383733833706597,55723.0,617555.0,NY,23887.0,3662.6183758104858,84000036.0,229.517
37,6401.0,6.401,6601,US,2020-04-19,200,37.0,7.044387214058477,USA,66.55659604501972,2020-04-19 23:41:01,35.6301,-79.8064,3.0298439630359035,465.0,78772.0,NC,,794.2427183242378,84000037.0,6.401
38,576.0,0.576,585,US,2020-04-19,9,38.0,8.717948717948719,USA,96.46811275390905,2020-04-19 23:41:01,47.5289,-99.784,1.5384615384615383,51.0,13630.0,ND,189.0,2247.624575787658,84000038.0,0.576
40,11131.0,11.131,11602,US,2020-04-19,471,39.0,22.108257197034998,USA,103.83162130185987,2020-04-19 23:41:01,40.3888,-82.7649,4.059644888812274,2565.0,86989.0,OH,,778.5044738344673,84000039.0,11.131
41,2427.0,2.427,2567,US,2020-04-19,140,40.0,21.07518504090378,USA,70.18198102926647,2020-04-19 23:41:01,35.5653,-96.9289,5.453837164004675,541.0,35565.0,OK,1575.0,972.3498851990113,84000040.0,2.427
